,tree 1,tree 2,tree 3,tree 4,tree 5,tree 6,tree 7,tree 8,tree 9,tree 10,tree 11,tree 12,tree 13,tree 14,tree 15,tree 16,tree 17,tree 18,tree 19,tree 20,tree 21,tree 22,tree 23,tree 24,tree 25,tree 26,tree 27,tree 28,tree 29,tree 30,tree 31,tree 32,tree 33,tree 34,tree 35,tree 36,tree 37,tree 38,tree 39,tree 40,tree 41,tree 42,tree 43,tree 44,tree 45,tree 46,tree 47,tree 48,tree 49,tree 50,tree 51,tree 52,tree 53,tree 54,tree 55,tree 56,tree 57,tree 58,tree 59,tree 60,tree 61,tree 62,tree 63,tree 64,tree 65,tree 66,tree 67,tree 68,tree 69,tree 70,tree 71,tree 72,tree 73,tree 74,tree 75,tree 76,tree 77,tree 78,tree 79,tree 80,tree 81,tree 82,tree 83,tree 84,tree 85,tree 86,tree 87,tree 88,tree 89,tree 90,tree 91,tree 92,tree 93,tree 94,tree 95,tree 96,tree 97,tree 98,tree 99,tree 100,Average
Ferrisia_virgata,-0.101711132,-0.061177971,-0.077145365,-0.069835829,-0.09146188,-0.054254468,-0.050518069,-0.043704044,-0.080851538,-0.047050286,-0.099762921,-0.079195807,-0.056684334,-0.075014393,-0.069404711,-0.12474656,-0.056126821,-0.05319877,-0.08739362,-0.052093546,-0.094235959,-0.039086885,-0.056460182,-0.074472396,-0.053046505,-0.079455119,-0.051240443,-0.061597923,-0.069476987,-0.035669634,-0.073985535,-0.078763597,-0.035137664,-0.054602567,-0.086498781,-0.041876373,-0.116579867,-0.064585214,-0.061536154,-0.074799426,-0.113263108,-0.053419275,-0.056467371,-0.104797345,-0.061265638,-0.084483381,-0.068848341,-0.058247893,-0.107355954,-0.06644888,-0.056245763,-0.05558847,-0.037668257,-0.047960935,-0.085241754,-0.066510375,-0.109336385,-0.046950162,-0.052589307,-0.065652772,-0.052034472,-0.059015858,-0.063828927,-0.080202998,-0.079109727,-0.148294937,-0.072638566,-0.071727398,-0.074543008,-0.096152115,-0.068196944,-0.103319776,-0.049018296,-0.078792341,-0.062325699,-0.06561631,-0.076497084,-0.052382999,-0.063458879,-0.104993121,-0.039435054,-0.035170764,-0.094784864,-0.05999051,-0.082566525,-0.092052132,-0.067553281,-0.054387933,-0.064660948,-0.063989699,-0.067948875,-0.060392657,-0.070900153,-0.096254364,-0.049897885,-0.068540124,-0.033664365,-0.088910061,-0.054080138,-0.05446305,-0.069545735
Pseudococcus_longispinus,-0.101711132,-0.547555023,-0.077145365,-2.888066939,-0.25646947,-1.006578482,-0.140226864,-4.800797178,-0.4419122,-5.268423603,-0.099762921,-0.079195807,-1.092870825,-4.666472634,-0.069404711,-0.12474656,-0.056126821,-0.573592387,-0.08739362,-0.320319257,-0.665979286,-14.78980761,-2.013060526,-0.074472396,-0.214839222,-0.877662421,-0.199858792,-0.612544456,-4.689910726,-0.115770523,-0.564264391,-186.3152403,-0.700123553,-5.764092535,-0.086498781,-0.145529206,-0.116579867,-1.306207194,-0.061536154,-0.277808995,-0.113263108,-0.053419275,-0.792857522,-0.104797345,-0.7080615,-0.978153079,-0.068848341,-0.287118608,-0.107355954,-0.227049612,-1.712737469,-1.286782358,-0.46592247,-0.447957468,-0.465118496,-0.401243735,-0.109336385,-0.423153328,-0.411640837,-1.530935239,-5.837761281,-0.188339283,-0.063828927,-1.864355711,-0.079109727,-0.148294937,-5.67486744,-0.071727398,-0.074543008,-0.096152115,-1.102467842,-0.103319776,-1.342313878,-0.078792341,-0.252826941,-0.89263784,-0.076497084,-1.465882402,-1.052806591,-0.104993121,-0.474059865,-11.41971431,-0.094784864,-5.384859564,-0.22640352,-0.092052132,-0.895187245,-6.715859969,-0.653945034,-3.890299591,-3.11231619,-0.918871371,-0.070900153,-1.121524728,-0.577682873,-0.759349035,-1.458745538,-0.391802115,-0.275590647,-11.60138163,-3.236931589
Paracoccus_marginatus,-0.311603503,-0.547555023,-2.342234241,-2.888066939,-0.25646947,-1.006578482,-0.140226864,-4.800797178,-0.4419122,-5.268423603,-2.616867211,-0.300728475,-1.092870825,-4.666472634,-1.636570916,-0.590270759,-3.089759166,-0.573592387,-0.176827145,-0.320319257,-0.665979286,-14.78980761,-2.013060526,-1.280188285,-0.214839222,-0.877662421,-0.199858792,-0.612544456,-4.689910726,-0.115770523,-0.564264391,-186.3152403,-0.700123553,-5.764092535,-0.270499562,-0.145529206,-6.908900443,-1.306207194,-0.426695005,-0.277808995,-2.112603976,-1.331614944,-0.792857522,-0.441247427,-0.7080615,-0.978153079,-0.621269692,-0.287118608,-4.479559467,-0.227049612,-1.712737469,-1.286782358,-0.46592247,-0.447957468,-0.465118496,-0.401243735,-1.222287227,-0.423153328,-0.411640837,-1.530935239,-5.837761281,-0.188339283,-0.698591944,-1.864355711,-1.399408693,-0.88779996,-5.67486744,-0.283722606,-2.525224525,-3.513399402,-1.102467842,-0.450668523,-1.342313878,-1.492179222,-0.252826941,-0.89263784,-1.517591318,-1.465882402,-1.052806591,-0.693798512,-0.474059865,-11.41971431,-0.865996371,-5.384859564,-0.22640352,-0.47538988,-0.895187245,-6.715859969,-0.653945034,-3.890299591,-3.11231619,-0.918871371,-1.480631546,-1.121524728,-0.577682873,-0.759349035,-1.458745538,-0.391802115,-0.275590647,-11.60138163,-3.673906987
Trabutina_mannipara,-0.311603503,-0.075615305,-2.342234241,-0.195339671,-0.128107939,-0.101261658,-0.091908618,-0.056201243,-0.115370559,-0.054372829,-2.616867211,-0.300728475,-0.109191818,-0.120323673,-1.636570916,-0.590270759,-3.089759166,-0.067905405,-0.176827145,-0.073846188,-0.142304773,-0.058448758,-0.093596062,-1.280188285,-0.0815855,-0.099772514,-0.12270792,-0.073752241,-0.14139833,-0.045097694,-0.098951736,-0.12239634,-0.062340456,-0.142784313,-0.270499562,-0.047160986,-6.908900443,-0.092450004,-0.426695005,-0.107773928,-2.112603976,-1.331614944,-0.136441673,-0.441247427,-0.074359485,-0.13873009,-0.621269692,-0.102418534,-4.479559467,-0.115175782,-0.10895586,-0.074925045,-0.056672455,-0.096252004,-0.102671693,-0.118743445,-1.222287227,-0.051370203,-0.054260762,-0.082909085,-0.089371092,-0.072110664,-0.698591944,-0.133320801,-1.399408693,-0.88779996,-0.094687194,-0.283722606,-2.525224525,-3.513399402,-0.105411094,-0.450668523,-0.073152228,-1.492179222,-0.071995611,-0.077754389,-1.517591318,-0.062651986,-0.125600657,-0.693798512,-0.056096653,-0.050141286,-0.865996371,-0.08863261,-0.111103033,-0.47538988,-0.097190153,-0.06559085,-0.105394641,-0.077628664,-0.089914021,-0.100466762,-1.480631546,-0.183820418,-0.100165811,-0.111266517,-0.037781591,-0.098047341,-0.076400389,-0.085174908,-0.529208539
Maconellicoccus_hirsutus,-0.055290985,-0.041398885,-0.030679976,-0.054191846,-0.063541012,-0.04785182,-0.036471725,-0.032616714,-0.065922705,-0.029927631,-0.03318005,-0.027294548,-0.037486863,-0.049470288,-0.03611024,-0.076479833,-0.035356668,-0.047676686,-0.056241219,-0.045701545,-0.064865272,-0.028898494,-0.045991654,-0.033548872,-0.038243277,-0.061586649,-0.032088588,-0.041862505,-0.057577048,-0.022718841,-0.042049392,-0.059545518,-0.0275628,-0.039305279,-0.059205552,-0.027453442,-0.067826575,-0.041488193,-0.045784313,-0.057108881,-0.064359469,-0.043182508,-0.034858833,-0.045806919,-0.045309534,-0.051989447,-0.037136984,-0.046014451,-0.043519199,-0.053063231,-0.032970365,-0.04508984,-0.029061141,-0.037420101,-0.042851511,-0.055121709,-0.042351374,-0.032685845,-0.042074523,-0.058013462,-0.038945374,-0.050776945,-0.034406497,-0.066851181,-0.039695526,-0.064413293,-0.046305999,-0.047187052,-0.040911709,-0.052990729,-0.048121792,-0.05247904,-0.024697148,-0.035564618,-0.038061776,-0.033294142,-0.044865989,-0.045869797,-0.025713066,-0.057353534,-0.032957267,-0.030435123,-0.051128341,-0.036710032,-0.032581838,-0.060100386,-0.045435319,-0.044625314,-0.052433783,-0.054967491,-0.042307168,-0.051220652,-0.034772023,-0.05550079,-0.031266975,-0.041212627,-0.027908195,-0.068607729,-0.035025666,-0.035586986,-0.044337717
Cimex_lectularius,-0.003535335,-0.002732588,-0.004618638,-0.006284805,-0.005012621,-0.00731767,-0.003447611,-0.005368622,-0.003850356,-0.003457677,-0.007652006,-0.005223423,-0.005497769,-0.005145287,-0.00573548,-0.003057434,-0.002626548,-0.007684973,-0.00508494,-0.00753465,-0.00374728,-0.005272281,-0.004504192,-0.002468174,-0.003408061,-0.002451836,-0.005449103,-0.006024687,-0.009775919,-0.003283958,-0.00546446,-0.006761573,-0.004186106,-0.005764126,-0.004053602,-0.008868449,-0.004521065,-0.00695079,-0.004502195,-0.005965084,-0.00522026,-0.004630378,-0.00515309,-0.002622498,-0.005244386,-0.004245744,-0.006990612,-0.006908336,-0.004841788,-0.003803152,-0.006125933,-0.006316968,-0.002502788,-0.004923859,-0.00283313,-0.00273727,-0.002465331,-0.003748104,-0.003521291,-0.008912084,-0.003811611,-0.005955583,-0.00698075,-0.006041661,-0.008536264,-0.004474836,-0.005555793,-0.003135757,-0.002893796,-0.004990947,-0.006688029,-0.004756961,-0.004273911,-0.002816904,-0.004412639,-0.003818125,-0.003772496,-0.007817079,-0.005709697,-0.003208894,-0.003164603,-0.010240813,-0.00420709,-0.008314294,-0.003971229,-0.002991701,-0.005560022,-0.005878249,-0.005423062,-0.003260751,-0.0047483,-0.004446014,-0.00305078,-0.004026575,-0.00334754,-0.003261311,-0.00363538,-0.005934996,-0.00406106,-0.00762306,-0.004948369
Rhodnius_prolixus,-0.003535335,-0.002732588,-0.004618638,-0.006284805,-0.005012621,-0.00731767,-0.003447611,-0.005368622,-0.003850356,-0.003457677,-0.007652006,-0.005223423,-0.005497769,-0.005145287,-0.00573548,-0.003057434,-0.002626548,-0.007684973,-0.00508494,-0.00753465,-0.00374728,-0.005272281,-0.004504192,-0.002468174,-0.003408061,-0.002451836,-0.005449103,-0.006024687,-0.009775919,-0.003283958,-0.00546446,-0.006761573,-0.004186106,-0.005764126,-0.004053602,-0.008868449,-0.004521065,-0.00695079,-0.004502195,-0.005965084,-0.00522026,-0.004630378,-0.00515309,-0.002622498,-0.005244386,-0.004245744,-0.006990612,-0.006908336,-0.004841788,-0.003803152,-0.006125933,-0.006316968,-0.002502788,-0.004923859,-0.00283313,-0.00273727,-0.002465331,-0.003748104,-0.003521291,-0.008912084,-0.003811611,-0.005955583,-0.00698075,-0.006041661,-0.008536264,-0.004474836,-0.005555793,-0.003135757,-0.002893796,-0.004990947,-0.006688029,-0.004756961,-0.004273911,-0.002816904,-0.004412639,-0.003818125,-0.003772496,-0.007817079,-0.005709697,-0.003208894,-0.003164603,-0.010240813,-0.00420709,-0.008314294,-0.003971229,-0.002991701,-0.005560022,-0.005878249,-0.005423062,-0.003260751,-0.0047483,-0.004446014,-0.00305078,-0.004026575,-0.00334754,-0.003261311,-0.00363538,-0.005934996,-0.00406106,-0.00762306,-0.004948369
Halyomorpha_halys,0.000646345,0.004390505,0.010118086,0.002235324,-0.002694607,0.006912494,0.002729816,-0.003383474,0.003343505,-0.002304218,0.007380348,0.007275829,0.002652884,0.002005441,-0.00219452,0.003541884,0.002285964,0.006492959,0.003438629,-0.002385147,0.003148261,-0.003315339,0.004521431,0.001818203,0.000649847,0.002592111,0.003599087,0.006026168,0.005626213,0.010492897,-0.003193381,-0.00090759,0.006103352,0.002858241,0.001757426,-0.003503182,-0.002043633,-0.004242175,0.004006501,-0.001591955,-0.002659626,0.001997949,-0.002200915,0.001206689,0.005550184,-0.002390016,-0.004800602,0.004479988,0.000624919,0.006695945,0.001348247,0.006606948,0.001774928,-0.003209852,0.001166655,0.00230825,0.001553207,0.006567211,0.00343993,0.012402388,0.004512595,-0.003361447,-0.004709991,0.006994515,-0.003116435,-0.001956366,0.000346042,0.002049911,0.00161732,0.008828715,-0.002717226,0.00081599,0.002255031,0.000564693,0.00192705,0.002197232,0.001085286,0.006525475,-0.00179654,0.00265468,0.006181929,-0.004141492,0.0040002,-0.003903,-0.000116568,0.002100727,-0.0023695,-0.003228659,-0.002769981,0.00054549,0.001923585,0.001715676,0.006049403,-0.00207274,0.001028804,-0.001560948,-0.000124473,-0.002710933,-0.001605979,-0.004829251,0.001481818
Oncopeltus_fasciatus,0.000646345,0.004390505,0.010118086,0.002235324,0.006183965,0.006912494,0.002729816,0.002228537,0.003343505,0.000742708,0.007380348,0.007275829,0.002652884,0.002005441,0.005448742,0.003541884,0.002285964,0.006492959,0.003438629,0.001219118,0.003148261,0.005669194,0.004521431,0.001818203,0.000649847,0.002592111,0.003599087,0.006026168,0.005626213,0.010492897,0.015609249,-0.00090759,0.006103352,0.002858241,0.001757426,0.005379012,0.001169835,0.003442045,0.004006501,0.000383699,0.008520584,0.001997949,0.00574576,0.001206689,0.005550184,0.007470681,0.008312215,0.004479988,0.000624919,0.006695945,0.001348247,0.006606948,0.001774928,0.001743356,0.001166655,0.00230825,0.001553207,0.006567211,0.00343993,0.012402388,0.004512595,0.003165495,0.003608007,0.006994515,0.002436485,0.003766027,0.000346042,0.002049911,0.00161732,0.008828715,0.008628726,0.00081599,0.002255031,0.000564693,0.00192705,0.002197232,0.001085286,0.006525475,0.002050367,0.00265468,0.006181929,0.001390705,0.0040002,0.003639698,-0.000116568,0.002100727,0.002679169,0.004912146,0.003315348,0.00054549,0.001923585,0.001715676,0.006049403,0.003676459,0.001028804,0.001376697,-0.000124473,0.00163956,0.003783341,0.004215634,0.003746975
Gerris_buenoi,-0.002046379,-0.00200538,-0.002057597,-0.002040392,0.006183965,-0.00290544,-0.002393886,0.002228537,-0.0020444,0.000742708,-0.003748194,-0.003119943,-0.001841874,-0.001683954,0.005448742,-0.002205169,-0.002360951,-0.002022072,-0.002147367,0.001219118,-0.002095801,0.005669194,-0.002477524,-0.001632222,-0.001881118,-0.002029881,-0.002293248,-0.002491395,-0.003626668,-0.002252421,0.015609249,-0.004138074,-0.002281811,-0.002103565,-0.003355731,0.005379012,0.001169835,0.003442045,-0.002299094,0.000383699,0.008520584,-0.001761377,0.00574576,-0.002474324,-0.00225309,0.007470681,0.008312215,-0.002210328,-0.00185594,-0.002549357,-0.002297751,-0.003288937,-0.002061096,0.001743356,-0.002265579,-0.001637443,-0.001902504,-0.002986682,-0.002824693,-0.003203933,-0.001896397,0.003165495,0.003608007,-0.002169271,0.002436485,0.003766027,-0.001505261,-0.002589465,-0.002033786,-0.003001336,0.008628726,-0.001699206,-0.001931997,-0.001529207,-0.001609389,-0.002015093,-0.001660998,-0.002252018,0.002050367,-0.00240698,-0.002399707,0.001390705,-0.002349422,0.003639698,-0.001884253,-0.001751268,0.002679169,0.004912146,0.003315348,-0.00188187,-0.001786711,-0.002412854,-0.002110105,0.003676459,-0.002187377,0.001376697,-0.002564969,0.00163956,0.003783341,0.004215634,-0.00021231
Blattella_germanica,-0.003972718,-0.003117046,-0.002867256,-0.004313793,-0.002961531,-0.003190501,-0.004045908,-0.002968257,-0.003264259,-0.003019543,-0.004159347,-0.002562593,-0.002973552,-0.002882715,-0.002705979,-0.002729711,-0.003018288,-0.002492542,-0.002456161,-0.002551668,-0.002371681,-0.002891802,-0.002751349,-0.00285321,-0.003192383,-0.003274632,-0.003421166,-0.002780648,-0.002559684,-0.002001696,-0.002440721,-0.00262196,-0.003110779,-0.002899059,-0.003804634,-0.002453989,-0.003316235,-0.002825167,-0.002819994,-0.003244494,-0.002820464,-0.003625985,-0.003155081,-0.002992676,-0.003149669,-0.003067188,-0.00387761,-0.00282809,-0.003774092,-0.003085855,-0.004618771,-0.003024747,-0.003085446,-0.003132151,-0.003048726,-0.003300151,-0.002639093,-0.003692508,-0.003971071,-0.00264545,-0.002726059,-0.00227993,-0.002428392,-0.00277282,-0.002953043,-0.001826324,-0.003028806,-0.003095639,-0.003078322,-0.003061041,-0.002559062,-0.002601895,-0.002586854,-0.002765971,-0.00259571,-0.00313243,-0.00349132,-0.003154291,-0.002644704,-0.00314698,-0.00339703,-0.003601067,-0.002940432,-0.002836945,-0.002816589,-0.003561258,-0.003686594,-0.004312998,-0.00423239,-0.003738871,-0.003381525,-0.003135255,-0.003249063,-0.003707452,-0.003593275,-0.003488901,-0.003493055,-0.003308306,-0.003599516,-0.004293604,-0.003117272
Cryptotermes_secundus,-0.024318887,-0.012112648,-0.02178953,-0.018120969,-0.016805409,-0.017148104,-0.017827455,-0.013258581,-0.014008435,-0.024392031,-0.020855023,-0.022224764,-0.031466821,-0.017820699,-0.016221896,-0.014437833,-0.019967868,-0.021540994,-0.020863695,-0.019095748,-0.027338415,-0.021367072,-0.016590363,-0.008155151,-0.021825085,-0.015279425,-0.01640027,-0.028628796,-0.02432386,-0.015745021,-0.026658996,-0.025626931,-0.024505753,-0.016501562,-0.013974097,-0.013373951,-0.018190099,-0.019941025,-0.018607734,-0.027581595,-0.021996293,-0.017497466,-0.030497197,-0.022754318,-0.028401093,-0.018851337,-0.017518226,-0.018989647,-0.018165669,-0.014941628,-0.022444041,-0.027825838,-0.013425318,-0.01781069,-0.019169164,-0.011289923,-0.009139382,-0.016534096,-0.012119871,-0.016713613,-0.017664652,-0.020861513,-0.018287235,-0.023674993,-0.01820622,-0.042922445,-0.022559575,-0.029094015,-0.024486145,-0.015981891,-0.020348555,-0.023558186,-0.025677156,-0.014859305,-0.019506585,-0.023072041,-0.010384637,-0.031497845,-0.015601223,-0.028959883,-0.024146699,-0.012852446,-0.018426565,-0.016881206,-0.033102544,-0.012825184,-0.016219437,-0.025869747,-0.019211142,-0.011951376,-0.014011731,-0.018260554,-0.007908243,-0.021161436,-0.012840469,-0.019109458,-0.009492478,-0.017251354,-0.019874337,-0.022691326,-0.019622692
Zootermopsis_nevadensis,-0.024318887,-0.012112648,-0.02178953,-0.018120969,-0.016805409,-0.017148104,-0.017827455,-0.013258581,-0.014008435,-0.024392032,-0.020855023,-0.022224764,-0.031466821,-0.017820699,-0.016221896,-0.014437833,-0.019967868,-0.021540994,-0.020863695,-0.019095748,-0.027338415,-0.021367072,-0.016590363,-0.008155151,-0.021825085,-0.015279425,-0.01640027,-0.028628796,-0.02432386,-0.015745021,-0.026658996,-0.025626931,-0.024505753,-0.016501562,-0.013974097,-0.013373951,-0.018190099,-0.019941025,-0.018607734,-0.027581595,-0.021996293,-0.017497466,-0.030497198,-0.022754318,-0.028401093,-0.018851337,-0.017518226,-0.018989647,-0.018165669,-0.014941628,-0.022444041,-0.027825838,-0.013425318,-0.01781069,-0.019169164,-0.011289923,-0.009139382,-0.016534096,-0.012119871,-0.016713613,-0.017664652,-0.020861513,-0.018287235,-0.023674994,-0.01820622,-0.042922446,-0.022559575,-0.029094015,-0.024486145,-0.015981891,-0.020348555,-0.023558186,-0.025677156,-0.014859305,-0.019506585,-0.023072041,-0.010384637,-0.031497845,-0.015601223,-0.028959883,-0.024146699,-0.012852446,-0.018426565,-0.016881206,-0.033102543,-0.012825184,-0.016219437,-0.025869747,-0.019211142,-0.011951376,-0.014011731,-0.018260554,-0.007908243,-0.021161436,-0.012840469,-0.019109458,-0.009492478,-0.017251354,-0.019874337,-0.022691326,-0.019622692
Calopteryx_splendens,-0.035386841,-0.021644254,-0.032431038,-0.057878656,-0.032210978,-0.038462646,-0.039980411,-0.037247217,-0.046193019,-0.024889394,-0.032869107,-0.041533981,-0.021066554,-0.047417559,-0.048238713,-0.030556072,-0.041682938,-0.046979273,-0.037905424,-0.028241283,-0.046665647,-0.067793533,-0.0302355,-0.029366185,-0.033733703,-0.025240617,-0.044567279,-0.065460689,-0.042042751,-0.032266314,-0.030256883,-0.039142004,-0.035509975,-0.023926323,-0.035287369,-0.0533572,-0.044283254,-0.030803925,-0.016999361,-0.044907314,-0.042371641,-0.037711206,-0.027427947,-0.025044801,-0.027694646,-0.055192636,-0.041519684,-0.074346404,-0.03605649,-0.021413974,-0.036471703,-0.03126327,-0.02036764,-0.046538259,-0.037172532,-0.025318373,-0.034633793,-0.041514367,-0.020664834,-0.0171691,-0.048689817,-0.039780853,-0.034232404,-0.047850858,-0.030759718,-0.041341633,-0.033839722,-0.06718085,-0.040556842,-0.067507656,-0.039256521,-0.055860563,-0.057616853,-0.050046437,-0.060282868,-0.036080166,-0.04980344,-0.037417414,-0.030005835,-0.025099057,-0.038937758,-0.042747453,-0.029624376,-0.044774617,-0.03209771,-0.032787164,-0.013025783,-0.037919395,-0.05838291,-0.036353616,-0.058482107,-0.040041008,-0.020292346,-0.015136987,-0.029024087,-0.024893617,-0.04168193,-0.036339737,-0.027244449,-0.045650411,-0.038132015
Ladona_fulva,-0.035386841,-0.021644254,-0.032431038,-0.057878656,-0.032210978,-0.038462646,-0.039980411,-0.037247217,-0.046193019,-0.024889394,-0.032869107,-0.041533981,-0.021066554,-0.047417559,-0.048238713,-0.030556072,-0.041682938,-0.046979273,-0.037905424,-0.028241283,-0.046665647,-0.067793533,-0.0302355,-0.029366185,-0.033733703,-0.025240617,-0.044567279,-0.065460689,-0.042042751,-0.032266314,-0.030256883,-0.039142004,-0.035509975,-0.023926323,-0.035287369,-0.0533572,-0.044283254,-0.030803925,-0.016999361,-0.044907314,-0.042371641,-0.037711206,-0.027427947,-0.025044801,-0.027694646,-0.055192636,-0.041519684,-0.074346404,-0.03605649,-0.021413974,-0.036471703,-0.03126327,-0.02036764,-0.046538259,-0.037172532,-0.025318373,-0.034633793,-0.041514367,-0.020664834,-0.0171691,-0.048689817,-0.039780853,-0.034232404,-0.047850858,-0.030759718,-0.041341633,-0.033839722,-0.06718085,-0.040556842,-0.067507656,-0.039256521,-0.055860563,-0.057616853,-0.050046437,-0.060282868,-0.036080166,-0.04980344,-0.037417414,-0.030005835,-0.025099057,-0.038937758,-0.042747453,-0.029624376,-0.044774617,-0.03209771,-0.032787164,-0.013025783,-0.037919395,-0.05838291,-0.036353616,-0.058482107,-0.040041008,-0.020292346,-0.015136987,-0.029024087,-0.024893617,-0.04168193,-0.036339737,-0.027244449,-0.045650411,-0.038132015
